INJ_OBD;INJ_HW;IGN;IAC;RPM;MAP;ECT;TPS;SPD;O2SENS;AVG SPD;LPK_OBD;LPH_OBD;LPH_INJ;TOTAL_OBD;TOTAL_INJ;AVG_OBD;AVG_INJ;CURR_OBD;CURR_INJ;CURR_RUN;RUN_TOTAL;INJ_CLOSED;CLOSED_DUR;SAVED_FUEL;;;ÊÃ\× ÂÎÇÄÓÕÀ;;ãð\ñåê;;;1;0.75
2.25;2.3;17;37.25;1250;2;84.22;0;70;2.5;79.14;2.89;2.03;2.07;23.23;23.63;24.89;25.86;0.49;0.51;1.98;175.81;3740056;3005750.5;12.02;;6.216875;22.38075;;6.216875;3.1084375;;;
2.13;2.3;17;37.25;1250;2;84.22;0;70;2.5;79.14;2.73;1.91;2.07;23.23;23.63;24.6;25.56;0.49;0.51;2.01;175.84;3740056;3005750.5;12.02;;5.849375;21.05775;;5.849375;2.9246875;;;
2.13;2.3;17;37.25;1250;2;84.22;0;70;2.5;79.14;2.73;1.91;2.07;23.23;23.63;24.6;25.56;0.49;0.51;2.01;175.84;3740056;3005750.5;12.02;;5.849375;21.05775;;5.849375;2.9246875;;;
2.13;2.3;17;37.25;1250;2;84.22;0;70;2.5;79.14;2.73;1.91;2.07;23.23;23.63;24.6;25.56;0.49;0.51;2.01;175.84;3740056;3005750.5;12.02;;5.849375;21.05775;;5.849375;2.9246875;;;
2.13;2.25;17;37.25;1250;2;84.22;0;70;2.5;79.14;2.73;1.91;2.03;23.23;23.63;24.6;25.56;0.49;0.51;2.01;175.84;3740056;3005750.5;12.02;;5.849375;21.05775;;5.849375;2.9246875;;;
2.13;2.25;17;37.25;1250;2;84.22;0;70;2.5;79.14;2.73;1.91;2.03;23.23;23.63;24.6;25.56;0.49;0.51;2.01;175.84;3740056;3005750.5;12.02;;5.849375;21.05775;;5.849375;2.9246875;;;
2.13;2.25;17;37.25;1250;2;84.22;0;70;2.5;79.14;2.73;1.91;2.03;23.23;23.63;24.6;25.56;0.49;0.51;2.01;175.84;3740056;3005750.5;12.02;;5.849375;21.05775;;5.849375;2.9246875;;;
2.13;2.24;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.1;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;2.24;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.1;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;2.24;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.1;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;2.23;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.09;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;2.23;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.09;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;2.23;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.09;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;2.26;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.12;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;2.26;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.12;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;2.26;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;2.12;23.23;23.63;24.31;25.25;0.5;0.51;2.04;175.87;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;6.32;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;5.92;23.23;23.63;24.04;24.98;0.5;0.52;2.06;175.89;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;7.81;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;7.31;23.23;23.63;24.04;24.98;0.5;0.52;2.06;175.89;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;7.81;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;7.31;23.23;23.63;24.04;24.98;0.5;0.52;2.06;175.89;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;8.18;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;7.66;23.23;23.63;24.04;24.98;0.5;0.52;2.06;175.89;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;8.18;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;7.66;23.23;23.63;24.04;24.98;0.5;0.52;2.06;175.89;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.13;8.18;17.47;37.25;1300;2;84.22;0;72;2.5;79.14;2.76;1.99;7.66;23.23;23.63;24.04;24.98;0.5;0.52;2.06;175.89;3740056;3005750.5;12.02;;6.094375;21.93975;;6.094375;3.0471875;;;
2.63;2.4;-3.21;37.25;1600;13;84.22;13;73;1.76;79.14;4.14;3.02;2.76;23.23;23.63;23.78;24.77;0.5;0.52;2.09;175.92;3740056;3005750.5;12.02;;9.24875;33.2955;;9.24875;0.711442308;;;
2.63;2.4;-3.21;37.25;1600;13;84.22;13;73;1.76;79.14;4.14;3.02;2.76;23.23;23.63;23.78;24.77;0.5;0.52;2.09;175.92;3740056;3005750.5;12.02;;9.24875;33.2955;;9.24875;0.711442308;;;
2.63;2.4;-3.21;37.25;1600;13;84.22;13;73;1.76;79.14;4.14;3.02;2.76;23.23;23.63;23.78;24.77;0.5;0.52;2.09;175.92;3740056;3005750.5;12.02;;9.24875;33.2955;;9.24875;0.711442308;;;
2.63;2.17;-3.21;37.25;1600;13;84.22;13;73;1.76;79.14;4.14;3.02;2.5;23.23;23.64;23.78;24.77;0.5;0.52;2.09;175.92;3740056;3005750.5;12.02;;9.24875;33.2955;;9.24875;0.711442308;;;
2.63;2.17;-3.21;37.25;1600;13;84.22;13;73;1.76;79.14;4.14;3.02;2.5;23.23;23.64;23.78;24.77;0.5;0.52;2.09;175.92;3740056;3005750.5;12.02;;9.24875;33.2955;;9.24875;0.711442308;;;
2.63;2.14;-3.21;37.25;1600;13;84.22;13;73;1.76;79.14;4.14;3.02;2.47;23.23;23.64;23.78;24.77;0.5;0.52;2.09;175.92;3740056;3005750.5;12.02;;9.24875;33.2955;;9.24875;0.711442308;;;
2.75;2.14;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.58;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2.75;2.14;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.58;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2.75;2.14;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.58;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2.75;2.13;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.57;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2.75;2.13;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.57;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2.75;2.13;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.57;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2.75;2.12;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.56;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2.75;2.12;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.56;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2.75;2.12;21.7;49.41;1675;3;84.22;0;75;2.5;79.14;4.42;3.32;2.56;23.23;23.64;23.52;24.5;0.5;0.52;2.12;175.95;3740056;3005750.5;12.02;;10.1675;36.603;;10.1675;3.389166667;;;
2;2.14;18.41;37.25;1425;2;84.22;0;77;2.5;79.14;2.66;2.05;2.2;23.23;23.64;23.25;24.24;0.5;0.52;2.15;175.98;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.14;18.41;37.25;1425;2;84.22;0;77;2.5;79.14;2.66;2.05;2.2;23.23;23.64;23.25;24.24;0.5;0.52;2.15;175.98;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.14;18.41;37.25;1425;2;84.22;0;77;2.5;79.14;2.66;2.05;2.2;23.23;23.64;23.25;24.24;0.5;0.52;2.15;175.98;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.14;18.41;37.25;1425;2;84.22;0;77;2.5;79.14;2.66;2.05;2.2;23.23;23.64;23.25;24.24;0.5;0.52;2.15;175.98;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.14;18.41;37.25;1425;2;84.22;0;77;2.5;79.14;2.66;2.05;2.2;23.23;23.64;23.25;24.24;0.5;0.52;2.15;175.98;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.14;18.41;37.25;1425;2;84.22;0;77;2.5;79.14;2.66;2.05;2.2;23.23;23.64;23.25;24.24;0.5;0.52;2.15;175.98;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.16;18.41;37.25;1400;2;84.22;0;77;2.5;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.5;0.52;2.18;176.01;3740056;3005750.5;12.02;;6.18625;22.2705;;6.18625;3.093125;;;
2;2.16;18.41;37.25;1400;2;84.22;0;77;2.5;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.5;0.52;2.18;176.01;3740056;3005750.5;12.02;;6.18625;22.2705;;6.18625;3.093125;;;
2;2.16;18.41;37.25;1400;2;84.22;0;77;2.5;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.5;0.52;2.18;176.01;3740056;3005750.5;12.02;;6.18625;22.2705;;6.18625;3.093125;;;
2;2.16;18.41;37.25;1400;2;84.22;0;77;2.5;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.5;0.52;2.18;176.01;3740056;3005750.5;12.02;;6.18625;22.2705;;6.18625;3.093125;;;
2;2.16;18.41;37.25;1400;2;84.22;0;77;2.5;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.5;0.52;2.18;176.01;3740056;3005750.5;12.02;;6.18625;22.2705;;6.18625;3.093125;;;
2;2.16;18.41;37.25;1400;2;84.22;0;77;2.5;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.5;0.52;2.18;176.01;3740056;3005750.5;12.02;;6.18625;22.2705;;6.18625;3.093125;;;
2;2.61;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;2.68;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.61;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;2.68;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.61;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;2.68;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;4.44;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;4.55;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;4.44;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;4.55;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;4.44;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;4.55;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.43;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;2.41;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.35;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;2.41;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.35;18.41;37.25;1425;2;84.22;0;77;2.5;79.13;2.66;2.05;2.41;23.23;23.64;22.71;23.66;0.5;0.52;2.2;176.03;3740056;3005750.5;12.02;;6.278125;22.60125;;6.278125;3.1390625;;;
2;2.08;18.41;37.25;1575;7;84.22;6;78;1.84;79.13;2.91;2.27;2.36;23.23;23.64;22.46;23.44;0.5;0.52;2.23;176.06;3740056;3005750.5;12.02;;6.951875;25.02675;;6.951875;0.993125;;;
2;2.11;18.41;37.25;1575;7;84.22;6;78;1.84;79.13;2.91;2.27;2.39;23.23;23.64;22.46;23.44;0.5;0.52;2.23;176.06;3740056;3005750.5;12.02;;6.951875;25.02675;;6.951875;0.993125;;;
2;2.11;18.41;37.25;1575;7;84.22;6;78;1.84;79.13;2.91;2.27;2.39;23.23;23.64;22.46;23.44;0.5;0.52;2.23;176.06;3740056;3005750.5;12.02;;6.951875;25.02675;;6.951875;0.993125;;;
2;2.12;18.41;37.25;1575;7;84.22;6;78;1.84;79.13;2.91;2.27;2.4;23.23;23.64;22.46;23.44;0.5;0.52;2.23;176.06;3740056;3005750.5;12.02;;6.951875;25.02675;;6.951875;0.993125;;;
2;2.12;18.41;37.25;1575;7;84.22;6;78;1.84;79.13;2.91;2.27;2.4;23.23;23.64;22.46;23.44;0.5;0.52;2.23;176.06;3740056;3005750.5;12.02;;6.951875;25.02675;;6.951875;0.993125;;;
2;2.12;18.41;37.25;1575;7;84.22;6;78;1.84;79.13;2.91;2.27;2.4;23.23;23.64;22.46;23.44;0.5;0.52;2.23;176.06;3740056;3005750.5;12.02;;6.951875;25.02675;;6.951875;0.993125;;;
2;2.07;22.17;37.25;1550;2;84.22;0;80;2.5;79.13;2.79;2.23;2.31;23.23;23.64;22.2;23.17;0.5;0.52;2.26;176.09;3740056;3005750.5;12.02;;6.829375;24.58575;;6.829375;3.4146875;;;
2;2.07;22.17;37.25;1550;2;84.22;0;80;2.5;79.13;2.79;2.23;2.31;23.23;23.64;22.2;23.17;0.5;0.52;2.26;176.09;3740056;3005750.5;12.02;;6.829375;24.58575;;6.829375;3.4146875;;;
2;2.07;22.17;37.25;1550;2;84.22;0;80;2.5;79.13;2.79;2.23;2.31;23.23;23.64;22.2;23.17;0.5;0.52;2.26;176.09;3740056;3005750.5;12.02;;6.829375;24.58575;;6.829375;3.4146875;;;
2;2.06;22.17;37.25;1550;2;84.22;0;80;2.5;79.13;2.79;2.23;2.29;23.23;23.64;22.2;23.17;0.5;0.52;2.26;176.09;3740056;3005750.5;12.02;;6.829375;24.58575;;6.829375;3.4146875;;;
2;2.06;22.17;37.25;1550;2;84.22;0;80;2.5;79.13;2.79;2.23;2.29;23.23;23.64;22.2;23.17;0.5;0.52;2.26;176.09;3740056;3005750.5;12.02;;6.829375;24.58575;;6.829375;3.4146875;;;
2;2.06;22.17;37.25;1550;2;84.22;0;80;2.5;79.13;2.79;2.23;2.29;23.23;23.64;22.2;23.17;0.5;0.52;2.26;176.09;3740056;3005750.5;12.02;;6.829375;24.58575;;6.829375;3.4146875;;;
2;2.06;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.5;0.52;2.29;176.12;3740056;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.06;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.5;0.52;2.29;176.12;3740056;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.06;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.5;0.52;2.29;176.12;3740056;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.06;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.5;0.53;2.29;176.12;3740056;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.06;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.5;0.53;2.29;176.12;3740056;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.06;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.5;0.53;2.29;176.12;3740056;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.6;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.8;23.24;23.64;21.94;22.89;0.5;0.53;2.29;176.12;1514380;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.6;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.8;23.24;23.64;21.94;22.89;0.5;0.53;2.29;176.12;1514380;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.49;18.88;37.25;1500;2;84.22;0;81;2.5;79.14;2.67;2.16;2.69;23.24;23.64;21.94;22.89;0.5;0.53;2.29;176.12;1514380;3005750.5;12.02;;6.615;23.814;;6.615;3.3075;;;
2;2.28;17.94;37.25;1325;2;84.22;0;82;0;79.14;2.33;1.91;2.18;23.24;23.64;21.69;22.61;0.5;0.53;2.32;176.15;1514380;3014836.75;12.06;;5.849375;21.05775;;5.849375;2.9246875;;;
2;2.28;17.94;37.25;1325;2;84.22;0;82;0;79.14;2.33;1.91;2.18;23.24;23.64;21.69;22.61;0.5;0.53;2.32;176.15;1514380;3014836.75;12.06;;5.849375;21.05775;;5.849375;2.9246875;;;
2;2.28;17.94;37.25;1325;2;84.22;0;82;0;79.14;2.33;1.91;2.18;23.24;23.64;21.69;22.61;0.5;0.53;2.32;176.15;1514380;3014836.75;12.06;;5.849375;21.05775;;5.849375;2.9246875;;;
2;2.29;17.94;37.25;1325;2;84.22;0;82;0;79.14;2.33;1.91;2.19;23.24;23.64;21.69;22.61;0.5;0.53;2.32;176.15;1514380;3014836.75;12.06;;5.849375;21.05775;;5.849375;2.9246875;;;
2;2.29;17.94;37.25;1325;2;84.22;0;82;0;79.14;2.33;1.91;2.19;23.24;23.64;21.69;22.61;0.5;0.53;2.32;176.15;1514380;3014836.75;12.06;;5.849375;21.05775;;5.849375;2.9246875;;;
2;2.29;17.94;37.25;1325;2;84.22;0;82;0;79.14;2.33;1.91;2.19;23.24;23.64;21.69;22.61;0.5;0.53;2.32;176.15;1514380;3014836.75;12.06;;5.849375;21.05775;;5.849375;2.9246875;;;
2.25;2.41;17;37.25;1300;2;84.22;0;76;2.5;79.14;2.77;2.11;2.25;23.24;23.64;21.46;22.36;0.5;0.53;2.35;176.18;1514380;3014836.75;12.06;;6.461875;23.26275;;6.461875;3.2309375;;;
2.25;2.41;17;37.25;1300;2;84.22;0;76;2.5;79.14;2.77;2.11;2.25;23.24;23.64;21.46;22.36;0.5;0.53;2.35;176.18;1514380;3014836.75;12.06;;6.461875;23.26275;;6.461875;3.2309375;;;
2.25;2.41;17;37.25;1300;2;84.22;0;76;2.5;79.14;2.77;2.11;2.22;23.24;23.64;21.46;22.36;0.5;0.53;2.35;176.18;1514380;3014836.75;12.06;;6.461875;23.26275;;6.461875;3.2309375;;;
2.25;2.38;17;37.25;1300;2;84.22;0;76;2.5;79.14;2.77;2.11;2.22;23.24;23.64;21.46;22.36;0.5;0.53;2.35;176.18;1514380;3014836.75;12.06;;6.461875;23.26275;;6.461875;3.2309375;;;
2.25;2.38;17;37.25;1300;2;84.22;0;76;2.5;79.14;2.77;2.11;2.22;23.24;23.64;21.46;22.36;0.5;0.53;2.35;176.18;1514380;3014836.75;12.06;;6.461875;23.26275;;6.461875;3.2309375;;;
2.25;2.38;17;37.25;1300;2;84.22;0;76;2.5;79.14;2.77;2.11;2.22;23.24;23.64;21.46;22.36;0.5;0.53;2.35;176.18;1514380;3014836.75;12.06;;6.461875;23.26275;;6.461875;3.2309375;;;
2.25;2.41;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.04;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.41;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.04;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.41;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.04;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.46;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.08;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.46;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.08;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.46;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.08;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.47;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.09;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.47;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.1;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.48;16.53;37.25;1175;2;84.22;0;68;2.5;79.13;2.8;1.9;2.1;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06;;5.81875;20.9475;;5.81875;2.909375;;;
2.25;2.52;23.11;37.25;1125;2;84.22;0;63;2.5;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.4;176.23;1514380;3014836.75;12.06;;5.57375;20.0655;;5.57375;2.786875;;;
2.25;2.52;23.11;37.25;1125;2;84.22;0;63;2.5;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.4;176.23;1514380;3014836.75;12.06;;5.57375;20.0655;;5.57375;2.786875;;;
2.25;2.52;23.11;37.25;1125;2;84.22;0;63;2.5;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.4;176.23;1514380;3014836.75;12.06;;5.57375;20.0655;;5.57375;2.786875;;;
2.25;2.52;23.11;37.25;1125;2;84.22;0;63;2.5;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.4;176.23;1514380;3014836.75;12.06;;5.57375;20.0655;;5.57375;2.786875;;;
2.25;2.52;23.11;37.25;1125;2;84.22;0;63;2.5;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.4;176.23;1514380;3014836.75;12.06;;5.57375;20.0655;;5.57375;2.786875;;;
2.25;2.52;23.11;37.25;1125;2;84.22;0;63;2.5;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.4;176.23;1514380;3014836.75;12.06;;5.57375;20.0655;;5.57375;2.786875;;;
2.38;2.53;17;37.25;1100;2;84.22;0;60;2.5;79.13;3.14;1.88;2;23.24;23.64;20.92;21.8;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06;;5.7575;20.727;;5.7575;2.87875;;;
2.38;2.53;17;37.25;1100;2;84.22;0;60;2.5;79.13;3.14;1.88;2;23.24;23.64;20.92;21.8;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06;;5.7575;20.727;;5.7575;2.87875;;;
2.38;2.53;17;37.25;1100;2;84.22;0;60;2.5;79.13;3.14;1.88;2;23.24;23.64;20.92;21.8;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06;;5.7575;20.727;;5.7575;2.87875;;;
2.38;2.48;17;37.25;1100;2;84.22;0;60;2.5;79.13;3.14;1.88;1.96;23.24;23.64;20.92;21.8;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06;;5.7575;20.727;;5.7575;2.87875;;;
2.38;2.48;17;37.25;1100;2;84.22;0;60;2.5;79.13;3.14;1.88;1.96;23.24;23.64;20.92;21.8;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06;;5.7575;20.727;;5.7575;2.87875;;;
2.38;2.48;17;37.25;1100;2;84.22;0;60;2.5;79.13;3.14;1.88;1.96;23.24;23.64;20.92;21.8;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06;;5.7575;20.727;;5.7575;2.87875;;;
2.38;2.46;15.59;37.25;1125;2;84.22;0;60;2.5;79.12;3.21;1.92;2;23.24;23.64;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06;;5.88;21.168;;5.88;2.94;;;
2.38;2.46;15.59;37.25;1125;2;84.22;0;60;2.5;79.12;3.21;1.92;2;23.24;23.64;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06;;5.88;21.168;;5.88;2.94;;;
2.38;2.46;15.59;37.25;1125;2;84.22;0;60;2.5;79.12;3.21;1.92;2;23.24;23.64;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06;;5.88;21.168;;5.88;2.94;;;
